"Group ID","Date Scraped","Product name","Price","Rating","Why Choose","Site Score","Market Demand Score","Price Trend","Conclusion"
"99a6229d54","April 20, 2025, 7:26 a.m.","70L Alcohol Distiller Wine Electric Equipment for Home Brew Machine Destillation Brewing Kit Wine Fermentation Barrel Brandy","260.89","0.0","Rank 161 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱260.89, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","HOOLOO SIP Distiller 15/25/50 Home Alcohol Still Home-Appliance Glass Column Electric Heating Moonshine Apparatus","269.89","0.0","Rank 162 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱269.89, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Magic the Gathering/ MTG/ Wild Growth/ Beta/ Heavy Damage - Alcohol Damage","564.54","0.0","Rank 159 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱564.54, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:26 a.m.","33L 50L Stainless Steel Alcohol Distiller Machine Beer Brewing Equipment Copper Brewing Hydrosol Distillation Kit","284.85","0.0","Rank 163 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱284.85, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Scratch-resistant Drone Shell Stickers Decale Alcohol Pack for DJI FPV Drone","642.27","0.0","Rank 164 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱642.27, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","12L/20L Home Full Kit Distilling 304 Stainless Steel Alcohol Moonshine Vodka Whisky Brandy Distiller Water Juice Etc","346.59","0.0","Rank 165 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱346.59, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","Industrial explosion-proof cabinet Chemical safety cabinet Hazardous chemicals storage cabinet Alcohol flammable","360.13","0.0","Rank 166 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱360.13, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Vintage Alcohol Spirits Advertising Playing Cards Deck 2 - Four Roses Distillers","680.86","0.0","Rank 167 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱680.86, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","HOOLOO Home Alcohol Filter Whiskey Brandy Gin Filter Diaphragm Pump Activated Carbon Removes ,Impurities Odor, Turbidity","473.62","0.0","Rank 175 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱473.62, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","Alcohol Distiller Machine 35/60L Household Stainless steel double tower brewing equipment Versatile Moonshine Still Distillation","476.22","0.0","Rank 176 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱476.22, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:26 a.m.","HOOLOO CT20s Home Distiller Distillation kit Still Alcohol Distillation Equipment Moonshine apparatus Brandy Whisky Rum Gin","485.19","0.0","Rank 177 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱485.19, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","HOOLOO CT20/30Cu Home Distiller Crystal Column Copper Lid Home Appliance Moonlight Distiller Alcohol still Brandy Whiskey Rum","567.27","0.0","Rank 179 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱567.27, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","1/6 scale 4 x bottles Wine alcohol toy model for Hot toys Phicen ganghood","687.1","0.0","Rank 168 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱687.10, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","1/6 scale 4 x bottles Wine alcohol toy model for Hot toys Phicen ganghood ❶USA❶","687.66","0.0","Rank 169 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱687.66, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","1/6 Scale Toy Red Death - "Prairie Moon" Alcohol Bottle","727.38","0.0","Rank 170 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱727.38, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","KNELL - Night of Alcohol and Metal. Tape","737.59","0.0","Rank 171 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱737.59, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Fit for DJI FPV Drone Shell Stickers Decale Alcohol Pack Scratch-resistant Set","738.16","0.0","Rank 172 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱738.16, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","CardTRAP - A Fun Adult Party Card Game Drinking Dares with Play Alcohol","765.96","0.0","Rank 173 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱765.96, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","HOOLOO CV22 Home Direct Fire Distiller Alcohol Distiller Moonshine Apparatus Home Appliance Rum Whiskey Brandy Gin","665.63","0.0","Rank 185 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱665.63, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:26 a.m.","HOOLOO ST Series Distiller Copper Column 20L/22L/30L/50L/65L Alcohol Still Spirits Whiskey Brandy Rum Vodka Moonshine Apparatus","845.0","0.0","Rank 193 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱845.00, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:26 a.m.","HOOLOO CT65Cu Home Distiller Crystal Column Copper Lid Alcohol Still Moonshine Apparatus Rum Whiskey Brandy Brewing","925.92","0.0","Rank 196 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱925.92, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Cocktail Party Game Board Game [Ridley's Alcohol Mixology Party Cards] NEW","788.66","0.0","Rank 174 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱788.66, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Tin-Toys Breath Alcohol Testing Unit #18907-B","850.5","0.0","Rank 178 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱850.50, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","I Turn Alcohol Into Regret Funny Womens Ladies T-Shirt","904.51","0.0","Rank 180 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱904.51, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","May Contain Alcohol Women Ladies Funny T-shirt","904.51","0.0","Rank 180 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱904.51, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Instant Pornstar Just Add Alcohol Women Ladies Funny T-shirt","904.51","0.0","Rank 180 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱904.51, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Today's Good Mood Is Sponsored By Alcohol womens Ladies Funny Slogan T-shirt","904.51","0.0","Rank 180 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱904.51, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:26 a.m.","HOOLOO RCU30 Distiller Home Copper Column Moonshine Still Alcohol Brewing Equipment Electric Heating DIY Spirits Whisky Brandy","1199.0","0.0","Rank 201 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,199.00, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","ALCOHOL SPRAY BOTTLE","50.0","0.0","Rank 205 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱50.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","Personalized alcohol spray bottle","50.0","0.0","Rank 205 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱50.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Womens Alcohol Disposal Specialist Funny Cartoon Sailor Man Lady Fit T-Shirt","976.93","0.0","Rank 184 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱976.93, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","MiniArt 35665 Alcohol Bottles with Boxes 1/35","1020.72","0.0","Rank 186 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,020.72, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Steam engine Solid brass Alcohol Lamp. Glass containers,Alcohol burner + Syringe","1021.28","0.0","Rank 187 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,021.28, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Pressman Adult Drinking Party Game for Thirsty Throats Board Game NIP Sealed","1034.33","0.0","Rank 188 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,034.33, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","SUVII-HACP Human Addiction Correction Program Series Blind Box Confirmed Figures","1055.89","0.0","Rank 189 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,055.89, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","NEW modo NEO Expert's Choice Color Alcohol Paint T-239 Super CHROME SILVER 30ml","1103.55","0.0","Rank 190 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,103.55, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","PMX ALCOHOL 70% SOLUTION GALLON WITH FDA","220.0","0.0","Rank 210 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱220.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","Alcohol Makers Set (60 pcs)","250.0","0.0","Rank 211 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱250.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","Modern Still Art Expressionist Drawing / Coloring Alcohol Markers On Paper (Mini Artwork Print, Ready-To-Frame) Colorful Vibrant","300.0","0.0","Rank 213 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱300.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Womens Cheers English British Greeting Beer Alcohol Festival Lady Fit T-Shirt","1127.81","0.0","Rank 191 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,127.81, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","THE SPIRITS WANT YOU TO DRINK THEM drinking party game alcohol","1134.19","0.0","Rank 192 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,134.19, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Bar Game Beer Smarts Drinking Trivia 2015 Edition","1177.88","0.0","Rank 194 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,177.88, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","AUC FAE-4001-001 SC Alcohol Pads 20/Box 24 Boxes Included","1190.93","0.0","Rank 195 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,190.93, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Dental Glass Alcohol Burner Alcohol Lamp x 2 Dental LAB EQUIPMENT","1247.67","0.0","Rank 197 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,247.67, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","MiniArt 35665 Alcohol Bottles with Boxes scale 1/35","1255.61","0.0","Rank 198 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,255.61, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:27 a.m.","HOOLOO D42 Home Rectification Distiller Alcohol Distillation Equipment Moonshine Apparatus Brewer Brewing Whisky Brandy Still","2189.64","0.0","Rank 217 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱2,189.64, making it more affordable compared to others in its category. Being listed on AliExpress, a platform with a trust score of 0.82, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.82","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","Ohuhu Alcohol Markers","1000.0","0.0","Rank 218 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,000.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","Fundador 1.75l alcohol","1500.0","0.0","Rank 220 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,500.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","modo NEO Expert's Choice Color Alcohol Paint T-239 Super CHROME SILVER 30ml","1259.58","0.0","Rank 199 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,259.58, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Tabletop Golf Drinking Game Beer Shots Golf Clubs Player Alcohol Shot Glasses...","1417.88","0.0","Rank 200 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,417.88, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Belvedere Vodka Swimming Pool Float Blue B NEW Unused Ad Alcohol Party Club","1588.1","0.0","Rank 202 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,588.10, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Intoximeters Alco-Sensor III Breathalyzer Alcohol Tester w/ Case & Tubes Tested","1644.83","0.0","Rank 203 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,644.83, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","KAMAZ 4310 aerodrome tank for transporting alcohol "Methanol - Poison" 187 HO","1645.4","0.0","Rank 204 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,645.40, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","KAMAZ 4310 special aerodrome tank for transporting technical alcohol 1/87 (HO)","1702.14","0.0","Rank 207 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,702.14, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","PARFOIS pink sling bag with alcohol holder","1800.0","0.0","Rank 221 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,800.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","Chameleon Color Tones 22 Deluxe Set Alcohol Pens","3900.0","0.0","Rank 226 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱3,900.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:22 a.m.","Baby Dior Bonne Etoile Scented Water - Alcohol-Free Formula (Free ShIpping from Singapore)","6500.0","0.0","Rank 228 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱6,500.00, making it more affordable compared to others in its category. Being listed on Carousell, a platform with a trust score of 0.70, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.70","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Alcohol Assortment 4-1000 piece puzzles","1758.31","0.0","Rank 208 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,758.31, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","1/6 Scale Toy The Godfather Vito Corleone - Alcohol Bottle w/Glass","1774.76","0.0","Rank 209 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,774.76, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Vintage Driveguard alcohol test computer breath test","1881.45","0.0","Rank 212 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱1,881.45, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","decreasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Steam engine boiler alcohol burner for stirling mamod wilesco no esbit tablet","2099.31","0.0","Rank 214 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱2,099.31, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Miniart #35665 1/35 Alcohol Bottles w/Boxes","2156.04","0.0","Rank 215 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱2,156.04, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","increasing","Low Priority"
"99a6229d54","April 20, 2025, 7:23 a.m.","Solid Copper burner stirling mamod wilesco Alcohol Live Steam engine no tablet 1","2439.73","0.0","Rank 216 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱2,439.73, making it more affordable compared to others in its category. Being listed on eBay, a platform with a trust score of 0.85, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.85","0.00","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","French Bloom Le Blanc Alcohol-Free Sparkling Wine","0.0","0.0","Rank 229 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱0.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","nan","stable","Low Priority"
"99a6229d54","April 20, 2025, 7:24 a.m.","This Naked Mind: Control Alcohol, Find","0.0","0.0","Rank 229 in Group: This product stood out due to its high rating of 0.00, reflecting strong user satisfaction. It also offers good value at ₱0.00, making it more affordable compared to others in its category. Being listed on , a platform with a trust score of 0.00, adds to its reliability. Availability is also a plus, as the item is currently in stock.","0.50","nan","decreasing","Low Priority"
